Date,BOLSAA_Price,Bovespa_Brazil_50_Price,CAD_USD_Price,Canada_10Y_BY_Price,Canada_30Y_BY_Price,EUR_USD_Price,Euro_Stoxx_50_Price,JPY_USD_Price,Nikkei_225_Price,Shanghai_Shenzhen_CSI_300_Price,SnP_TSX_Composite_Price,SnP_500_Price,US_10Y_BY_Price,US_30Y_BY.csv_Price,Holiday,weekend,month,quarter
08-05-14,26.76,9019.8,0.9233,2.371,2.899,1.3841,3204.3,0.0098,14163.78,2135.5,14546.03,1875.63,2.611,3.43,FALSE,FALSE,May,Q2
07-05-14,26.51,9126.16,0.9174,2.381,2.9,1.3912,3159.67,0.0098,14033.45,2137.32,14656.4,1878.21,2.59,3.402,FALSE,FALSE,May,Q2
06-05-14,27.04,9085.31,0.918,2.374,2.893,1.3928,3149.79,0.0098,14033.45,2157.33,14612.29,1867.72,2.593,3.385,FALSE,FALSE,May,Q2
05-05-14,26.98,9030.06,0.9128,2.371,2.902,1.3876,3171.29,0.0098,14033.45,2156.47,14697.03,1884.66,2.606,3.402,FALSE,FALSE,May,Q2
02-05-14,26.74,8939.83,0.9113,2.352,2.88,1.387,3177.89,0.0098,14457.51,2156.47,14765.15,1881.14,2.586,3.365,FALSE,FALSE,May,Q2
01-05-14,26.74,8939.83,0.9126,2.372,2.904,1.387,3198.66,0.0098,14485.13,2156.47,14664.07,1883.68,2.613,3.408,FALSE,FALSE,May,Q2
30-04-14,26.84,8760.22,0.9123,2.404,2.927,1.3868,3198.39,0.0098,14304.11,2158.66,14651.87,1883.95,2.646,3.457,FALSE,FALSE,Apr,Q2
29-04-14,26.16,8813.65,0.9138,2.443,2.966,1.3812,3208.68,0.0098,14304.11,2158.47,14583.11,1878.33,2.697,3.494,FALSE,FALSE,Apr,Q2
28-04-14,25.59,8737,0.9066,2.449,2.97,1.385,3165.84,0.0098,14288.23,2134.97,14530.91,1869.43,2.708,3.494,FALSE,FALSE,Apr,Q2
25-04-14,25.4,8742.15,0.9059,2.409,2.925,1.3833,3147.4,0.0098,14429.26,2167.83,14533.57,1863.4,2.666,3.444,FALSE,FALSE,Apr,Q2
24-04-14,25.85,8796.55,0.9073,2.421,2.933,1.3832,3189.81,0.0098,14404.99,2190.47,14554.25,1878.61,2.682,3.456,FALSE,FALSE,Apr,Q2
23-04-14,25.13,8756.27,0.9064,2.432,2.934,1.3817,3175.97,0.0098,14546.27,2194.67,14533.39,1875.39,2.693,3.474,FALSE,FALSE,Apr,Q2
22-04-14,25.8,8822.79,0.9069,2.443,2.936,1.3805,3199.69,0.0097,14388.77,2196.8,14555.97,1879.55,2.711,3.493,FALSE,FALSE,Apr,Q2
21-04-14,26.54,8822.79,0.9082,2.447,2.946,1.3792,3199.69,0.0097,14512.38,2187.25,14493.68,1871.89,2.715,3.519,FALSE,FALSE,Apr,Q2
17-04-14,26.54,8843.79,0.9089,2.445,2.948,1.3815,3155.81,0.0098,14417.53,2224.8,14500.39,1864.85,2.721,3.517,FALSE,FALSE,Apr,Q2
16-04-14,26.8,8693.78,0.9082,2.39,2.906,1.3816,3139.26,0.0098,14417.68,2232.53,14446.52,1862.31,2.635,3.449,FALSE,FALSE,Apr,Q2
15-04-14,26.53,8567.69,0.9109,2.386,2.921,1.3814,3091.52,0.0098,13996.81,2229.46,14303.92,1842.98,2.63,3.464,FALSE,FALSE,Apr,Q2
14-04-14,26.58,8750.95,0.9125,2.411,2.939,1.3821,3131.57,0.0098,13910.16,2268.61,14284.43,1830.61,2.65,3.491,FALSE,FALSE,Apr,Q2
11-04-14,26.15,8808.15,0.9106,2.401,2.94,1.3885,3116.54,0.0098,13960.05,2270.67,14257.69,1815.69,2.628,3.489,FALSE,FALSE,Apr,Q2
10-04-14,26.09,8663.3,0.9144,2.443,2.971,1.3888,3152.86,0.0099,14300.12,2273.76,14308,1833.08,2.647,3.514,FALSE,FALSE,Apr,Q2
09-04-14,26.74,8667.52,0.9193,2.466,2.988,1.3855,3182.79,0.0098,14299.69,2238.62,14435.58,1872.18,2.693,3.574,FALSE,FALSE,Apr,Q2
08-04-14,25.98,8727.41,0.9154,2.464,2.969,1.3796,3177.66,0.0098,14606.88,2237.32,14372.45,1851.96,2.683,3.541,FALSE,FALSE,Apr,Q2
07-04-14,25.46,8825.75,0.9111,2.463,2.974,1.3741,3185.97,0.0097,14808.85,2237.32,14270.33,1845.04,2.701,3.557,FALSE,FALSE,Apr,Q2
04-04-14,25.31,8631.45,0.9106,2.493,2.999,1.3703,3230.33,0.0097,15063.77,2185.47,14393.1,1865.09,2.726,3.587,FALSE,FALSE,Apr,Q2
03-04-14,25.14,8696.3,0.9062,2.549,3.037,1.372,3206.76,0.0096,15071.88,2165.01,14402.21,1888.77,2.801,3.631,FALSE,FALSE,Apr,Q2
02-04-14,25.33,8743.96,0.9065,2.552,3.039,1.3767,3187.45,0.0096,14946.32,2180.73,14459.11,1890.9,2.806,3.649,FALSE,FALSE,Apr,Q2
01-04-14,25.65,8510.53,0.9072,2.496,3.008,1.3794,3186.34,0.0096,14791.99,2163.11,14380.55,1885.52,2.755,3.607,FALSE,FALSE,Apr,Q2
31-03-14,25.75,8515.96,0.905,2.46,2.965,1.3771,3161.6,0.0097,14827.83,2146.3,14335.31,1872.34,2.719,3.56,FALSE,FALSE,Mar,Q1
28-03-14,24.91,8417,0.9041,2.444,2.946,1.3753,3172.43,0.0097,14696.03,2151.97,14260.72,1857.62,2.723,3.548,FALSE,FALSE,Mar,Q1
27-03-14,24.63,8414.11,0.9065,2.436,2.933,1.374,3133.75,0.0098,14622.89,2155.71,14178.84,1849.04,2.683,3.528,FALSE,FALSE,Mar,Q1
26-03-14,24.97,8136.08,0.9007,2.446,2.962,1.3783,3130.17,0.0098,14477.16,2171.05,14184.1,1852.56,2.694,3.542,FALSE,FALSE,Mar,Q1
25-03-14,25.01,8153,0.8955,2.481,2.979,1.3827,3096.64,0.0098,14423.19,2174.44,14299.49,1865.62,2.75,3.592,FALSE,FALSE,Mar,Q1
24-03-14,25.27,8124.83,0.8935,2.459,2.939,1.3839,3052.91,0.0098,14475.3,2176.55,14278.55,1857.44,2.73,3.562,FALSE,FALSE,Mar,Q1
21-03-14,24.97,8016.1,0.8911,2.485,2.955,1.3794,3096.49,0.0098,14475.3,2158.8,14335.76,1866.52,2.746,3.609,FALSE,FALSE,Mar,Q1
20-03-14,24.64,8001.75,0.8896,2.503,2.993,1.3779,3088.9,0.0098,14224.23,2086.97,14361.83,1872.01,2.773,3.665,FALSE,FALSE,Mar,Q1
19-03-14,24,7888.19,0.8896,2.477,2.977,1.3833,3076.36,0.0098,14462.52,2120.87,14334.04,1860.77,2.773,3.659,FALSE,FALSE,Mar,Q1
18-03-14,23.9,7832.08,0.898,2.406,2.94,1.3934,3073.75,0.0099,14411.27,2138.13,14368.98,1872.25,2.674,3.615,FALSE,FALSE,Mar,Q1
17-03-14,23.9,7667.7,0.9046,2.429,2.949,1.3922,3049.19,0.0098,14277.67,2143.04,14231.89,1858.83,2.694,3.631,FALSE,FALSE,Mar,Q1
14-03-14,23.39,7615.14,0.9005,2.395,2.929,1.3914,3004.64,0.0099,14327.66,2122.84,14227.66,1841.13,2.656,3.6,FALSE,FALSE,Mar,Q1
13-03-14,24.52,7698.4,0.903,2.387,2.932,1.3869,3019.54,0.0098,14815.98,2140.33,14245.14,1846.34,2.645,3.591,FALSE,FALSE,Mar,Q1
12-03-14,25.4,7789.29,0.8992,2.454,2.99,1.3904,3065.46,0.0097,14830.39,2114.13,14319,1868.2,2.732,3.674,FALSE,FALSE,Mar,Q1
11-03-14,25.52,7771.42,0.9005,2.486,3.019,1.3859,3092.55,0.0097,15224.11,2108.66,14267.23,1867.63,2.77,3.71,FALSE,FALSE,Mar,Q1
10-03-14,25.54,7747.3,0.9002,2.498,3.028,1.3877,3092.79,0.0097,15120.14,2097.79,14302.06,1877.17,2.779,3.723,FALSE,FALSE,Mar,Q1
07-03-14,26.14,7854.06,0.9022,2.522,3.042,1.3878,3095.31,0.0097,15274.07,2168.36,14299.08,1878.04,2.79,3.721,FALSE,FALSE,Mar,Q1
06-03-14,25.01,7981.51,0.9103,2.513,3.025,1.3861,3144.53,0.0097,15134.75,2173.63,14271.92,1877.03,2.739,3.692,FALSE,FALSE,Mar,Q1
05-03-14,24.04,7892.66,0.9067,2.476,2.99,1.3733,3135.97,0.0098,14897.63,2163.98,14304.17,1873.81,2.708,3.648,FALSE,FALSE,Mar,Q1
04-03-14,23.36,7892.66,0.9016,2.473,2.989,1.3744,3136.33,0.0098,14721.48,2184.27,14289.86,1873.91,2.701,3.649,FALSE,FALSE,Mar,Q1
03-03-14,22.99,7892.66,0.9029,2.402,2.929,1.3735,3053.99,0.0099,14652.23,2190.37,14212.74,1845.73,2.603,3.555,FALSE,FALSE,Mar,Q1
28-02-14,23.96,7971.02,0.9037,2.424,2.941,1.3803,3149.23,0.0098,14841.07,2178.97,14209.59,1859.45,2.649,3.584,FALSE,FALSE,Feb,Q1
27-02-14,23.7,8035.28,0.8992,2.417,2.938,1.3709,3134.94,0.0098,14923.11,2154.11,14214.74,1854.29,2.639,3.592,FALSE,FALSE,Feb,Q1
26-02-14,24.31,7878.79,0.8987,2.445,2.964,1.3688,3148.19,0.0098,14970.97,2163.41,14188.58,1845.16,2.666,3.627,FALSE,FALSE,Feb,Q1
25-02-14,24.43,7893.34,0.9022,2.486,2.995,1.3746,3157.48,0.0098,15051.6,2157.91,14188.98,1845.12,2.703,3.66,FALSE,FALSE,Feb,Q1
24-02-14,24.16,8003.63,0.9044,2.522,3.02,1.3735,3157.31,0.0098,14837.68,2214.51,14227.08,1847.61,2.741,3.7,FALSE,FALSE,Feb,Q1
21-02-14,24.45,7996.11,0.9001,2.411,3.02,1.374,3131.67,0.0098,14865.67,2264.29,14205.72,1836.25,2.732,3.695,FALSE,FALSE,Feb,Q1
20-02-14,24.83,7974.39,0.9011,2.438,3.048,1.3718,3121.59,0.0098,14449.18,2287.44,14210.37,1839.78,2.752,3.724,FALSE,FALSE,Feb,Q1
19-02-14,25.3,7967.28,0.9026,2.446,3.05,1.3733,3120.8,0.0098,14766.53,2308.66,14119.73,1828.75,2.739,3.713,FALSE,FALSE,Feb,Q1
18-02-14,25.85,7877.28,0.9135,2.442,3.041,1.3758,3117.44,0.0098,14843.24,2282.44,14077.47,1840.76,2.709,3.679,FALSE,FALSE,Feb,Q1
17-02-14,25.45,8011.62,0.912,2.442,3.041,1.3708,3118.91,0.0098,14393.11,2311.65,14077.47,1840.76,2.748,3.7,FALSE,FALSE,Feb,Q1
14-02-14,25.21,8104.18,0.9108,2.467,3.048,1.3693,3119.06,0.0098,14313.03,2295.57,14054.76,1838.63,2.745,3.698,FALSE,FALSE,Feb,Q1
13-02-14,25,8036.16,0.911,2.462,3.053,1.3681,3097.95,0.0098,14534.74,2279.55,14001.65,1829.83,2.734,3.684,FALSE,FALSE,Feb,Q1
12-02-14,25.81,8092,0.909,2.487,3.07,1.3594,3094.89,0.0098,14800.06,2291.25,13900.49,1819.26,2.763,3.722,FALSE,FALSE,Feb,Q1
11-02-14,25.6,8140.61,0.9086,2.46,3.055,1.3639,3077.08,0.0098,14800.06,2285.56,13880.99,1819.75,2.726,3.69,FALSE,FALSE,Feb,Q1
10-02-14,24.37,8011.14,0.9045,2.404,3.005,1.3647,3032.53,0.0098,14718.34,2267.53,13794.18,1799.84,2.669,3.653,FALSE,FALSE,Feb,Q1
07-02-14,24.99,8067.96,0.9065,2.406,3.012,1.3635,3038.49,0.0098,14462.41,2212.48,13786.5,1797.02,2.684,3.674,FALSE,FALSE,Feb,Q1
06-02-14,25.17,8011.81,0.9034,2.439,3.026,1.359,3010.79,0.0098,14155.12,2212.48,13713.4,1773.43,2.702,3.669,FALSE,FALSE,Feb,Q1
05-02-14,24.86,7817.94,0.9023,2.395,2.993,1.3533,2962.51,0.0099,14180.38,2212.48,13559.69,1751.64,2.669,3.649,FALSE,FALSE,Feb,Q1
04-02-14,25.47,7877.8,0.9022,2.35,2.938,1.3519,2962.49,0.0098,14008.47,2212.48,13504.48,1755.2,2.631,3.602,FALSE,FALSE,Feb,Q1
03-02-14,25.47,7729.28,0.8994,2.299,2.888,1.3525,2963.96,0.0099,14619.13,2212.48,13486.2,1741.89,2.577,3.532,FALSE,FALSE,Feb,Q1
31-01-14,27.07,7982.45,0.8985,2.337,2.924,1.3487,3013.96,0.0098,14914.53,2212.48,13694.94,1782.59,2.644,3.599,FALSE,FALSE,Jan,Q1
30-01-14,27.5,7905.07,0.8963,2.374,2.95,1.3556,3027.3,0.0097,15007.06,2202.45,13735.28,1794.19,2.697,3.637,FALSE,FALSE,Jan,Q1
29-01-14,26.85,7953.56,0.8951,2.372,2.943,1.3663,3011.45,0.0098,15383.91,2227.78,13643.22,1774.2,2.679,3.618,FALSE,FALSE,Jan,Q1
28-01-14,27.04,7995.64,0.8968,2.423,2.987,1.3669,3038.6,0.0097,14980.16,2219.86,13687.66,1792.5,2.752,3.674,FALSE,FALSE,Jan,Q1
27-01-14,26.2,7969.03,0.8996,2.427,2.996,1.3672,3014.62,0.0097,15005.73,2215.92,13582.29,1781.56,2.75,3.667,FALSE,FALSE,Jan,Q1
24-01-14,26.15,7986.81,0.9019,2.4,2.972,1.3678,3028.2,0.0098,15391.56,2245.68,13717.76,1790.29,2.719,3.635,FALSE,FALSE,Jan,Q1
23-01-14,27.22,8071.42,0.9008,2.404,2.984,1.3695,3117.08,0.0097,15695.89,2231.89,13932.97,1828.46,2.779,3.684,FALSE,FALSE,Jan,Q1
22-01-14,27.64,8246.92,0.902,2.493,3.052,1.3548,3151.27,0.0096,15820.96,2243.8,13988.2,1844.86,2.867,3.762,FALSE,FALSE,Jan,Q1
21-01-14,27.94,8124.35,0.9119,2.507,3.058,1.3561,3153.08,0.0096,15795.96,2187.41,13951.77,1843.8,2.832,3.75,FALSE,FALSE,Jan,Q1
20-01-14,28.17,8136.43,0.9134,2.494,3.057,1.3552,3153.17,0.0096,15641.68,2165.99,13990.29,1843.8,2.829,3.75,FALSE,FALSE,Jan,Q1
17-01-14,28.05,8209.14,0.9123,2.508,3.063,1.3541,3154.1,0.0096,15734.46,2178.49,13888.21,1838.7,2.821,3.751,FALSE,FALSE,Jan,Q1
16-01-14,28.37,8301.48,0.9148,2.53,3.084,1.362,3150.2,0.0096,15747.2,2211.84,13831.58,1845.89,2.841,3.773,FALSE,FALSE,Jan,Q1
15-01-14,29.18,8380.24,0.9144,2.582,3.128,1.3605,3168.76,0.0096,15808.73,2208.94,13772.58,1848.38,2.893,3.824,FALSE,FALSE,Jan,Q1
14-01-14,29.41,8320.08,0.9136,2.585,3.131,1.3679,3119.53,0.0096,15422.4,2212.85,13692.38,1838.88,2.873,3.804,FALSE,FALSE,Jan,Q1
13-01-14,29.76,8269.39,0.9206,2.544,3.096,1.3672,3111.94,0.0097,15422.4,2193.68,13681.48,1819.2,2.829,3.775,FALSE,FALSE,Jan,Q1
10-01-14,29.8,8322.18,0.9179,2.56,3.112,1.367,3104.15,0.0096,15912.06,2204.85,13747.52,1842.37,2.86,3.802,FALSE,FALSE,Jan,Q1
09-01-14,29.07,8268.32,0.9225,2.686,3.191,1.3609,3090.26,0.0095,15880.33,2222.22,13629.41,1838.13,2.969,3.88,FALSE,FALSE,Jan,Q1
08-01-14,30.02,8487.52,0.9243,2.721,3.212,1.3575,3110.66,0.0095,16121.45,2241.91,13614.63,1837.49,2.991,3.894,FALSE,FALSE,Jan,Q1
07-01-14,30.52,8457.84,0.9289,2.68,3.168,1.3616,3110.96,0.0095,15814.37,2238,13596.93,1837.88,2.941,3.886,FALSE,FALSE,Jan,Q1
06-01-14,29.87,8523.73,0.9385,2.716,3.193,1.3628,3069.16,0.0096,15908.88,2238.64,13495.54,1826.77,2.958,3.902,FALSE,FALSE,Jan,Q1
03-01-14,30.41,8512.29,0.9403,2.75,3.211,1.3588,3074.43,0.0095,15908.88,2290.78,13548.86,1831.37,2.998,3.926,FALSE,FALSE,Jan,Q1
02-01-14,30.35,8581.59,0.9371,2.742,3.215,1.3672,3059.93,0.0095,15908.88,2321.98,13594.19,1831.98,2.991,3.923,FALSE,FALSE,Jan,Q1
01-01-14,30.35,8581.59,0.9395,2.774,3.215,1.3754,3059.93,0.0095,15908.88,2321.98,13594.19,1831.98,3.026,3.964,FALSE,FALSE,Jan,Q1
31-12-13,29.93,8581.59,0.9416,2.774,3.242,1.3746,3109,0.0095,15908.88,2330.03,13621.55,1848.36,3.026,3.964,FALSE,FALSE,Dec,Q4
30-12-13,30.25,8695.34,0.9392,2.739,3.214,1.3805,3100.93,0.0095,16291.31,2299.46,13581.39,1841.07,2.972,3.903,FALSE,FALSE,Dec,Q4
27-12-13,30.73,8642.33,0.9341,2.788,3.252,1.3742,3111.37,0.0095,16178.94,2303.48,13587.98,1841.4,3.002,3.94,FALSE,FALSE,Dec,Q4
26-12-13,30.43,8606.82,0.9391,2.717,3.252,1.3691,3111.37,0.0095,16174.44,2265.33,13587.98,1842.02,2.992,3.926,FALSE,FALSE,Dec,Q4
25-12-13,30.43,8620.59,0.9402,2.717,3.196,1.368,3111.37,0.0095,16009.99,2305.11,13587.98,1842.02,3,3.91,FALSE,FALSE,Dec,Q4
24-12-13,30.7,8620.59,0.9406,2.717,3.196,1.3684,3072.88,0.0096,15889.33,2288.25,13518.02,1833.32,2.981,3.897,FALSE,FALSE,Dec,Q4
23-12-13,30.35,8620.59,0.9429,2.68,3.174,1.3696,3070.91,0.0096,15889.33,2284.6,13447.7,1827.99,2.931,3.851,FALSE,FALSE,Dec,Q4
20-12-13,30,8596.51,0.9403,2.674,3.181,1.3672,3049.35,0.0096,15870.42,2278.14,13399.6,1818.32,2.89,3.827,FALSE,FALSE,Dec,Q4
19-12-13,30.07,8664.64,0.9377,2.707,3.218,1.3663,3031.05,0.0096,15859.22,2332.41,13392.2,1809.6,2.929,3.911,FALSE,FALSE,Dec,Q4
18-12-13,30.25,8508.64,0.9344,2.686,3.214,1.3685,2975.09,0.0096,15587.8,2357.23,13334.73,1810.65,2.896,3.907,FALSE,FALSE,Dec,Q4
17-12-13,30.2,8472.15,0.9428,2.639,3.189,1.3768,2941.76,0.0097,15278.63,2356.38,13180.16,1781,2.837,3.867,FALSE,FALSE,Dec,Q4
16-12-13,30.72,8506.03,0.9437,2.676,3.214,1.3761,2978.77,0.0097,15152.91,2367.92,13184.41,1786.54,2.879,3.896,FALSE,FALSE,Dec,Q4
13-12-13,30.6,8456.44,0.9447,2.664,3.212,1.3743,2921.92,0.0097,15403.11,2406.64,13125.7,1775.32,2.866,3.875,FALSE,FALSE,Dec,Q4
12-12-13,30.6,8466.24,0.9399,2.664,3.217,1.3755,2928.12,0.0097,15341.82,2410.01,13114.39,1775.5,2.879,3.895,FALSE,FALSE,Dec,Q4
11-12-13,30.21,8467.25,0.9443,2.648,3.21,1.3786,2947.31,0.0098,15515.06,2412.76,13133.42,1782.22,2.855,3.887,FALSE,FALSE,Dec,Q4
10-12-13,30.85,8617.48,0.9432,2.614,3.184,1.3761,2960.86,0.0097,15611.31,2453.32,13324.01,1802.62,2.803,3.84,FALSE,FALSE,Dec,Q4
09-12-13,31.38,8667.01,0.9409,2.668,3.255,1.3739,2988.67,0.0097,15650.21,2450.87,13312.78,1808.37,2.841,3.872,FALSE,FALSE,Dec,Q4
06-12-13,31.32,8622.88,0.9402,2.692,3.281,1.3706,2979.94,0.0097,15299.86,2452.29,13280.72,1805.09,2.857,3.89,FALSE,FALSE,Dec,Q4
05-12-13,31.17,8627.23,0.9386,2.678,3.284,1.3668,2953.17,0.0098,15177.49,2468.2,13200.4,1785.03,2.873,3.916,FALSE,FALSE,Dec,Q4
04-12-13,31.36,8565.29,0.9361,2.652,3.262,1.3594,2991.76,0.0098,15407.94,2475.14,13304.92,1792.81,2.837,3.903,FALSE,FALSE,Dec,Q4
03-12-13,31.21,8640.3,0.9392,2.589,3.185,1.359,3013.88,0.0098,15749.66,2442.78,13319.87,1795.15,2.784,3.846,FALSE,FALSE,Dec,Q4
02-12-13,31.59,8775.12,0.9395,2.604,3.184,1.3542,3077.23,0.0097,15655.07,2418.79,13419.57,1800.9,2.797,3.858,FALSE,FALSE,Dec,Q4
29-11-13,31.25,9006.01,0.9421,2.55,3.145,1.359,3086.64,0.0098,15661.87,2438.94,13395.4,1805.81,2.746,3.817,FALSE,FALSE,Nov,Q4
28-11-13,30.9,8894.37,0.945,2.539,3.138,1.3605,3092.42,0.0098,15727.12,2439.53,13370.83,1805.81,2.748,3.823,FALSE,FALSE,Nov,Q4
27-11-13,30.6,8899.17,0.9438,2.548,3.143,1.3579,3082.65,0.0098,15449.63,2414.48,13362.06,1807.23,2.739,3.817,FALSE,FALSE,Nov,Q4
26-11-13,30.32,8815.22,0.9486,2.524,3.114,1.3572,3062.62,0.0099,15515.24,2387.42,13349.77,1802.75,2.71,3.8,FALSE,FALSE,Nov,Q4
25-11-13,30.06,8936.73,0.9484,2.552,3.123,1.3516,3072.75,0.0099,15619.13,2388.63,13472.22,1802.48,2.73,3.82,FALSE,FALSE,Nov,Q4
22-11-13,30.31,9036.23,0.951,2.574,3.144,1.3558,3055.98,0.0099,15381.72,2397.96,13478.34,1804.76,2.744,3.833,FALSE,FALSE,Nov,Q4
21-11-13,30.4,9056.7,0.9508,2.623,3.196,1.3482,3044.34,0.0099,15365.6,2409.99,13475.33,1795.85,2.788,3.889,FALSE,FALSE,Nov,Q4
20-11-13,30.26,9056.7,0.9567,2.635,3.203,1.3439,3047.32,0.01,15076.08,2424.85,13430.01,1781.37,2.804,3.916,FALSE,FALSE,Nov,Q4
19-11-13,30.89,9113.68,0.9551,2.563,3.11,1.3539,3049.17,0.01,15126.56,2412.16,13442.77,1787.87,2.712,3.804,FALSE,FALSE,Nov,Q4
18-11-13,30.89,9287.15,0.9588,2.526,3.078,1.3505,3081.3,0.01,15164.3,2428.9,13458.06,1791.53,2.666,3.757,FALSE,FALSE,Nov,Q4
15-11-13,31.3,9287.15,0.9579,2.56,3.116,1.3495,3054.53,0.01,15165.92,2350.73,13482.57,1798.18,2.703,3.796,FALSE,FALSE,Nov,Q4
14-11-13,31.97,9156.44,0.9559,2.554,3.109,1.3459,3053.69,0.01,14876.41,2304.5,13431.38,1790.62,2.693,3.789,FALSE,FALSE,Nov,Q4
13-11-13,30.69,8988.36,0.9565,2.58,3.141,1.3487,3021.17,0.0101,14567.16,2288.12,13370.66,1782,2.716,3.826,FALSE,FALSE,Nov,Q4
12-11-13,29.84,8921.04,0.9527,2.645,3.195,1.3436,3034.68,0.01,14588.68,2340,13326.04,1767.69,2.774,3.857,FALSE,FALSE,Nov,Q4
11-11-13,30.03,9056.97,0.9546,2.645,3.195,1.3407,3052.83,0.0101,14269.84,2315.89,13358.39,1771.89,2.768,3.872,FALSE,FALSE,Nov,Q4
08-11-13,30.51,8986.66,0.9543,2.609,3.163,1.3371,3034.91,0.0101,14086.8,2307.95,13378.33,1770.61,2.751,3.848,FALSE,FALSE,Nov,Q4
07-11-13,30.98,9091.63,0.9561,2.516,3.085,1.342,3042.98,0.0102,14228.44,2340.55,13294.2,1747.15,2.602,3.707,FALSE,FALSE,Nov,Q4
06-11-13,30.96,9201.31,0.9598,2.537,3.11,1.3512,3056.4,0.0101,14337.31,2353.57,13380.41,1770.49,2.644,3.776,FALSE,FALSE,Nov,Q4
05-11-13,30.38,9215.06,0.9566,2.536,3.105,1.3474,3035.92,0.0102,14225.37,2383.77,13361.71,1762.97,2.67,3.771,FALSE,FALSE,Nov,Q4
04-11-13,31.77,9290.56,0.9595,2.495,3.067,1.3516,3061.18,0.0101,14225.37,2380.45,13361.78,1767.93,2.603,3.694,FALSE,FALSE,Nov,Q4
01-11-13,31.84,9205.7,0.9596,2.496,3.071,1.3487,3052.14,0.0101,14201.57,2384.96,13337.46,1761.64,2.62,3.694,FALSE,FALSE,Nov,Q4
31-10-13,31.1,9231.99,0.9587,2.423,3.013,1.3584,3067.95,0.0102,14327.94,2373.72,13361.26,1756.54,2.552,3.639,FALSE,FALSE,Oct,Q4
30-10-13,31.07,9167.02,0.9543,2.427,3.019,1.3736,3040.69,0.0102,14502.35,2407.47,13455.33,1763.31,2.538,3.642,FALSE,FALSE,Oct,Q4
29-10-13,31.65,9143.71,0.9551,2.409,3.007,1.3746,3050.64,0.0102,14325.98,2372.05,13440.61,1771.95,2.503,3.613,FALSE,FALSE,Oct,Q4
28-10-13,30.9,9148.16,0.9575,2.431,3.03,1.3784,3022.04,0.0102,14396.04,2365.95,13371.84,1762.11,2.523,3.618,FALSE,FALSE,Oct,Q4
25-10-13,30.24,9009.3,0.957,2.422,3.028,1.3805,3034.5,0.0103,14088.19,2368.56,13399.42,1759.77,2.511,3.601,FALSE,FALSE,Oct,Q4
24-10-13,30.54,9029.71,0.9596,2.426,3.03,1.38,3038.96,0.0103,14486.41,2400.51,13324.75,1752.07,2.52,3.613,FALSE,FALSE,Oct,Q4
23-10-13,30.58,9056.68,0.9631,2.433,3.035,1.3777,3017.16,0.0103,14426.05,2418.49,13243.32,1746.38,2.498,3.59,FALSE,FALSE,Oct,Q4
22-10-13,30.1,9181.89,0.9723,2.481,3.068,1.3781,3045.77,0.0102,14713.25,2445.89,13248.06,1754.67,2.511,3.611,FALSE,FALSE,Oct,Q4
21-10-13,28.77,9123.73,0.9707,2.552,3.118,1.3683,3028.65,0.0102,14693.57,2471.32,13186.53,1744.66,2.601,3.672,FALSE,FALSE,Oct,Q4
18-10-13,28.88,9046.36,0.9722,2.529,3.101,1.3685,3033.31,0.0102,14561.54,2426.05,13136.09,1744.5,2.583,3.649,FALSE,FALSE,Oct,Q4
17-10-13,28.64,9021.29,0.9718,2.561,3.118,1.3676,3010.39,0.0102,14586.51,2413.33,13036.36,1733.15,2.592,3.661,FALSE,FALSE,Oct,Q4
16-10-13,28.72,8999.77,0.9683,2.615,3.155,1.3535,3015.4,0.0101,14467.14,2421.37,12957.21,1721.54,2.667,3.722,FALSE,FALSE,Oct,Q4
15-10-13,28.79,8986.53,0.9633,2.646,3.182,1.3523,3004.56,0.0101,14441.54,2467.52,12931.46,1698.06,2.728,3.783,FALSE,FALSE,Oct,Q4
14-10-13,30.27,8981.23,0.9657,2.646,3.182,1.3561,2977.69,0.0101,14441.54,2472.54,12931.46,1710.14,2.74,3.796,FALSE,FALSE,Oct,Q4
11-10-13,30.33,8860.61,0.9662,2.592,3.145,1.3542,2974.28,0.0101,14404.74,2468.51,12892.11,1703.2,2.691,3.745,FALSE,FALSE,Oct,Q4
10-10-13,30.45,8827.26,0.9617,2.596,3.151,1.352,2969.41,0.0102,14194.71,2429.32,12894.41,1692.56,2.683,3.733,FALSE,FALSE,Oct,Q4
09-10-13,30.4,8752.75,0.9622,2.58,3.128,1.3524,2904.73,0.0103,14037.84,2453.58,12730.33,1656.4,2.661,3.736,FALSE,FALSE,Oct,Q4
08-10-13,30.43,8727.4,0.9645,2.568,3.111,1.3573,2903.35,0.0103,13894.61,2441.81,12692.41,1655.45,2.638,3.694,FALSE,FALSE,Oct,Q4
07-10-13,30.35,8788.95,0.9696,2.568,3.11,1.3582,2923.04,0.0103,13853.32,2441.81,12788.25,1676.12,2.63,3.695,FALSE,FALSE,Oct,Q4
04-10-13,31.39,8809.56,0.9713,2.584,3.118,1.3558,2928.31,0.0103,14024.31,2441.81,12758.65,1690.5,2.645,3.719,FALSE,FALSE,Oct,Q4
03-10-13,31.63,8743.96,0.9677,2.542,3.089,1.3618,2902.12,0.0103,14157.25,2441.81,12735.12,1678.66,2.605,3.706,FALSE,FALSE,Oct,Q4
